t,cause,jammer_on,jammer_channels
55.600,fading,0,""
55.700,fading,0,""
55.800,fading,0,""
55.900,fading,0,""
56.000,fading,0,""
56.100,fading,0,""
56.200,fading,0,""
56.300,fading,0,""
56.400,fading,0,""
56.500,fading,0,""
56.600,fading,0,""
56.700,fading,0,""
56.800,fading,0,""
56.900,fading,0,""
57.000,fading,0,""
57.100,fading,0,""
57.200,fading,0,""
57.300,fading,0,""
57.400,fading,0,""
57.500,fading,0,""
57.600,fading,0,""
57.700,fading,0,""
57.800,fading,0,""
57.900,fading,0,""
58.000,fading,0,""
58.100,fading,0,""
58.200,fading,0,""
58.300,fading,0,""
58.400,fading,0,""
58.500,fading,0,""
58.600,fading,0,""
58.700,fading,0,""
58.800,fading,0,""
58.900,fading,0,""
59.000,fading,0,""
59.100,fading,0,""
59.200,fading,0,""
59.300,fading,0,""
59.400,fading,0,""
59.500,fading,0,""
59.600,fading,0,""
59.700,fading,0,""
59.800,fading,0,""
59.900,fading,0,""
